Locus_id	Unique_rowname
DN92882|c0_g1	SC5AB_RABIT DN92882|c0_g1
DN92883|c0_g1	IF172_DANRE DN92883|c0_g1
DN92885|c0_g1	DN92885|c0_g1
DN92897|c0_g1	DN92897|c0_g1
DN92903|c0_g1	NDUBB_BOVIN DN92903|c0_g1
DN92906|c0_g1	PRPK_HUMAN DN92906|c0_g1
DN92907|c0_g1	SACA6_HUMAN DN92907|c0_g1
DN92908|c0_g1	DN92908|c0_g1
DN92927|c0_g1	XRCC1_MOUSE DN92927|c0_g1
DN92928|c0_g1	KPYK_CANAL DN92928|c0_g1
DN92928|c0_g2	KPYM_PONAB DN92928|c0_g2
DN92931|c0_g1	DN92931|c0_g1
DN92936|c0_g1	TITIN_HUMAN DN92936|c0_g1
DN92939|c0_g1	DN92939|c0_g1
DN92944|c0_g1	POL_GALV DN92944|c0_g1
DN92946|c0_g1	LTRA_KLEPN DN92946|c0_g1
DN92947|c0_g2	DN92947|c0_g2
DN92947|c0_g3	GIN_BPMU DN92947|c0_g3
DN9295|c0_g1	DN9295|c0_g1
DN92952|c0_g1	RTN4_MOUSE DN92952|c0_g1
DN92954|c0_g1	CADM2_MOUSE DN92954|c0_g1
DN92975|c0_g1	AMPD2_MOUSE DN92975|c0_g1
DN92976|c0_g1	FRIS_LYMST DN92976|c0_g1
DN92978|c0_g1	RS18_DANRE DN92978|c0_g1
DN92982|c0_g1	DN92982|c0_g1
DN92992|c0_g2	RS17_NEUCR DN92992|c0_g2
DN93008|c0_g1	DN93008|c0_g1
DN93017|c0_g1	DN93017|c0_g1
DN93023|c0_g1	DYH9_HUMAN DN93023|c0_g1
DN93025|c0_g2	DN93025|c0_g2
DN93027|c0_g1	EST1A_MOUSE DN93027|c0_g1
DN93029|c0_g1	DN93029|c0_g1
DN93032|c0_g1	DN93032|c0_g1
DN93052|c0_g1	POLY_DROME DN93052|c0_g1
DN93071|c0_g1	DN93071|c0_g1
DN93072|c0_g1	DN93072|c0_g1
DN93078|c0_g1	DN93078|c0_g1
DN93085|c0_g1	DN93085|c0_g1
DN93093|c0_g1	OGT1_RABIT DN93093|c0_g1
DN93095|c0_g1	DN93095|c0_g1
DN93116|c0_g1	OST48_XENTR DN93116|c0_g1
DN93122|c0_g1	CEBPB_HUMAN DN93122|c0_g1
DN93123|c0_g1	SDHA2_ARATH DN93123|c0_g1
DN93126|c0_g1	DN93126|c0_g1
DN93132|c1_g1	LORF2_MOUSE DN93132|c1_g1
DN93134|c0_g1	DN93134|c0_g1
DN93135|c0_g1	RU2B_MOUSE DN93135|c0_g1
DN93137|c0_g1	PSB11_MOUSE DN93137|c0_g1
DN93138|c0_g1	IVD_BOVIN DN93138|c0_g1
DN93144|c0_g1	ICT1_SALSA DN93144|c0_g1
DN93146|c0_g1	DN93146|c0_g1
DN93151|c0_g1	AP1M1_HUMAN DN93151|c0_g1
DN93163|c0_g1	TAZ_SAISC DN93163|c0_g1
DN93165|c0_g1	UNC80_HUMAN DN93165|c0_g1
DN93190|c0_g1	DN93190|c0_g1
DN93198|c0_g1	DN93198|c0_g1
DN93203|c0_g1	DN93203|c0_g1
DN93204|c0_g1	PWP3B_HUMAN DN93204|c0_g1
DN93205|c0_g1	EF2_DROME DN93205|c0_g1
DN93213|c0_g1	TPRG1_HUMAN DN93213|c0_g1
DN93216|c0_g1	MOT5_MOUSE DN93216|c0_g1
DN93217|c0_g1	DN93217|c0_g1
DN93219|c0_g1	DN93219|c0_g1
DN93226|c0_g1	NDUB9_BOVIN DN93226|c0_g1
DN93256|c0_g1	DN93256|c0_g1
DN93262|c0_g1	HP251_BOVIN DN93262|c0_g1
DN93288|c0_g1	DN93288|c0_g1
DN93290|c0_g2	DN93290|c0_g2
DN93294|c0_g1	DN93294|c0_g1
DN93313|c0_g1	VKOR1_RAT DN93313|c0_g1
DN93317|c0_g1	NDUAD_BOVIN DN93317|c0_g1
DN93347|c0_g1	DN93347|c0_g1
DN9335|c0_g1	CRNL1_RAT DN9335|c0_g1
DN93372|c0_g1	DN93372|c0_g1
DN93381|c0_g1	DN93381|c0_g1
DN93381|c0_g2	LIN1_NYCCO DN93381|c0_g2
DN93382|c0_g2	SAHH2_RAT DN93382|c0_g2
DN93388|c0_g1	DN93388|c0_g1
DN9339|c0_g1	B915_XENLA DN9339|c0_g1
DN93406|c0_g1	DN93406|c0_g1
DN93414|c0_g1	CLH1_BOVIN DN93414|c0_g1
DN93416|c0_g1	MTMRD_HUMAN DN93416|c0_g1
DN93417|c0_g1	ZP2_RABIT DN93417|c0_g1
DN93425|c0_g1	LIN1_NYCCO DN93425|c0_g1
DN93429|c0_g1	ICA69_HUMAN DN93429|c0_g1
DN93446|c0_g1	DN93446|c0_g1
DN93455|c0_g1	DN93455|c0_g1
DN93456|c0_g1	CYOB_PSEPU DN93456|c0_g1
DN93457|c0_g1	OGA_HUMAN DN93457|c0_g1
DN93458|c0_g1	FBN2_HUMAN DN93458|c0_g1
DN93459|c0_g1	APTE_DROME DN93459|c0_g1
DN93464|c0_g1	PEG10_HUMAN DN93464|c0_g1
DN93469|c0_g1	PCDC2_HUMAN DN93469|c0_g1
DN93477|c0_g1	DN93477|c0_g1
DN93478|c0_g1	DN93478|c0_g1
DN93480|c0_g1	DN93480|c0_g1
DN93483|c0_g1	DN93483|c0_g1
DN93487|c0_g1	DN93487|c0_g1
DN93488|c0_g1	RS14_MOUSE DN93488|c0_g1
DN93489|c0_g1	FA78A_HUMAN DN93489|c0_g1
DN93496|c0_g1	KRP1_SCHPO DN93496|c0_g1
DN93497|c0_g1	DN93497|c0_g1
DN93503|c0_g2	PYX_DROME DN93503|c0_g2
DN93504|c0_g1	GREB1_MOUSE DN93504|c0_g1
DN93508|c0_g1	PENKV_MEIAT DN93508|c0_g1
DN93509|c0_g1	DN93509|c0_g1
DN93512|c0_g1	LRC51_BOVIN DN93512|c0_g1
DN93520|c0_g1	PNC1_YEAST DN93520|c0_g1
DN93521|c0_g1	RCN1_MOUSE DN93521|c0_g1
DN93536|c0_g1	PSA2_RAT DN93536|c0_g1
DN93549|c0_g1	AGRG7_HUMAN DN93549|c0_g1
DN93550|c0_g1	DN93550|c0_g1
DN93553|c0_g1	PGCA_PIG DN93553|c0_g1
DN93555|c0_g1	DN93555|c0_g1
DN93561|c0_g1	PAK2_RABIT DN93561|c0_g1
DN93563|c0_g1	DN93563|c0_g1
DN93566|c0_g1	LRWD1_XENLA DN93566|c0_g1
DN93568|c0_g1	DN93568|c0_g1
DN93574|c0_g1	CEFIP_MOUSE DN93574|c0_g1
DN93575|c0_g1	YHKF_SCHPO DN93575|c0_g1
DN93579|c0_g1	DN93579|c0_g1
DN93584|c0_g1	DN93584|c0_g1
DN93586|c0_g1	ODP2_CAEEL DN93586|c0_g1
DN93592|c0_g2	DN93592|c0_g2
DN93594|c0_g1	DN93594|c0_g1
DN93597|c0_g1	DN93597|c0_g1
DN93599|c0_g1	CTL2_XENLA DN93599|c0_g1
DN93603|c0_g1	NDUB8_GORGO DN93603|c0_g1
DN93605|c0_g1	SC16B_MOUSE DN93605|c0_g1
DN93609|c0_g1	DN93609|c0_g1
DN93611|c0_g1	DN93611|c0_g1
DN93616|c0_g2	LIN7B_HUMAN DN93616|c0_g2
DN93617|c0_g1	DN93617|c0_g1
DN93619|c0_g1	DN93619|c0_g1
DN93624|c0_g1	TOM22_CAEEL DN93624|c0_g1
DN93632|c0_g1	BT3L4_DANRE DN93632|c0_g1
DN93641|c0_g1	DN93641|c0_g1
DN93642|c0_g1	DN93642|c0_g1
DN93644|c0_g1	PTEN_XENLA DN93644|c0_g1
DN93647|c0_g1	WDR78_HUMAN DN93647|c0_g1
DN93648|c0_g1	DN93648|c0_g1
DN93650|c0_g1	PPIB_SCHMA DN93650|c0_g1
DN93653|c0_g1	DN93653|c0_g1
DN93664|c0_g1	TBA1C_BOVIN DN93664|c0_g1
DN93665|c0_g1	DN93665|c0_g1
DN93673|c0_g1	CCNB2_RANJA DN93673|c0_g1
DN93683|c0_g1	TDT_ONCMY DN93683|c0_g1
DN93683|c0_g2	TDT_ONCMY DN93683|c0_g2
DN93686|c0_g1	GSTK1_HUMAN DN93686|c0_g1
DN93696|c0_g1	DN93696|c0_g1
DN93698|c0_g1	GMPPB_DICDI DN93698|c0_g1
DN937|c0_g1	UNC7_CAEEL DN937|c0_g1
DN93700|c0_g1	RS8_SPOFR DN93700|c0_g1
DN93701|c0_g1	DYI3_HELCR DN93701|c0_g1
DN93709|c0_g2	DN93709|c0_g2
DN93713|c0_g1	LIN1_NYCCO DN93713|c0_g1
DN93716|c0_g1	SYNJ1_RAT DN93716|c0_g1
DN93720|c0_g1	FYV1_HUMAN DN93720|c0_g1
DN93720|c0_g2	FYV1_MOUSE DN93720|c0_g2
DN93730|c0_g1	DN93730|c0_g1
DN93733|c0_g2	COG6_MOUSE DN93733|c0_g2
DN93733|c0_g3	COG6_RAT DN93733|c0_g3
DN93742|c0_g1	IFNA3_ONCMY DN93742|c0_g1
DN93749|c0_g2	RB11A_RAT DN93749|c0_g2
DN93753|c0_g1	EIF3A_RAT DN93753|c0_g1
DN93763|c0_g1	DN93763|c0_g1
DN93770|c0_g1	TKN1_CARAU DN93770|c0_g1
DN93771|c0_g2	DN93771|c0_g2
DN93774|c0_g1	DN93774|c0_g1
DN93782|c0_g1	DN93782|c0_g1
DN93783|c0_g1	DN93783|c0_g1
DN93786|c0_g1	DN93786|c0_g1
DN93793|c0_g1	CC115_HUMAN DN93793|c0_g1
DN93798|c0_g1	ANO2_MOUSE DN93798|c0_g1
DN93800|c0_g1	DN93800|c0_g1
DN93802|c0_g2	CAD23_RAT DN93802|c0_g2
DN93803|c0_g1	P5CR1_ARATH DN93803|c0_g1
DN93804|c0_g1	DN93804|c0_g1
DN93811|c0_g1	LIN1_NYCCO DN93811|c0_g1
DN93823|c0_g1	DN93823|c0_g1
DN93830|c0_g1	SMYD5_MOUSE DN93830|c0_g1
DN93851|c0_g1	DN93851|c0_g1
DN93855|c0_g1	DN93855|c0_g1
DN93860|c0_g1	DN93860|c0_g1
DN93862|c0_g1	DN93862|c0_g1
DN93863|c0_g1	ANKE1_HUMAN DN93863|c0_g1
DN93865|c0_g1	KLHL3_DANRE DN93865|c0_g1
DN93869|c0_g1	RTL6_MOUSE DN93869|c0_g1
DN93876|c0_g1	PAX5_HUMAN DN93876|c0_g1
DN93876|c0_g2	PAX5_HUMAN DN93876|c0_g2
DN93880|c0_g1	DN93880|c0_g1
DN93882|c0_g1	UBP5_HUMAN DN93882|c0_g1
DN93884|c0_g1	CD63_BOVIN DN93884|c0_g1
DN93886|c0_g1	UB2R1_MOUSE DN93886|c0_g1
DN93888|c0_g1	DN93888|c0_g1
DN93892|c0_g1	CD047_XENLA DN93892|c0_g1
DN93893|c0_g1	ABHD4_MOUSE DN93893|c0_g1
DN93900|c0_g1	KGP1_HUMAN DN93900|c0_g1
DN93905|c0_g1	METK2_PONAB DN93905|c0_g1
DN93912|c0_g1	TCPE_MOUSE DN93912|c0_g1
DN93912|c0_g2	TCPE_MOUSE DN93912|c0_g2
DN93914|c0_g1	DN93914|c0_g1
DN93919|c0_g2	CRUM1_HUMAN DN93919|c0_g2
DN93933|c0_g1	GIMA8_HUMAN DN93933|c0_g1
DN93934|c0_g1	SMTL1_MOUSE DN93934|c0_g1
DN93937|c0_g1	NDF1_DANRE DN93937|c0_g1
DN93945|c0_g1	DN93945|c0_g1
DN93949|c0_g1	GLRB_BOVIN DN93949|c0_g1
DN93951|c0_g1	DN93951|c0_g1
DN93954|c0_g1	RPF1_PONAB DN93954|c0_g1
DN93973|c0_g1	PPP5_CAEEL DN93973|c0_g1
DN93974|c0_g1	DYH6_HUMAN DN93974|c0_g1
DN93974|c0_g2	DYH6_HUMAN DN93974|c0_g2
DN93975|c0_g1	DN93975|c0_g1
DN93978|c0_g1	HNRH2_MOUSE DN93978|c0_g1
DN93995|c0_g1	PLS1_MOUSE DN93995|c0_g1
DN93997|c0_g1	LHPL3_DANRE DN93997|c0_g1
DN93998|c0_g1	WTIP_MOUSE DN93998|c0_g1
DN94005|c0_g1	LYRM7_XENLA DN94005|c0_g1
DN94016|c0_g2	DN94016|c0_g2
DN9402|c0_g1	UB2V1_CHICK DN9402|c0_g1
DN94022|c0_g1	TBC12_XENTR DN94022|c0_g1
DN94027|c0_g2	DN94027|c0_g2
DN94030|c0_g1	ERH_TAESO DN94030|c0_g1
DN94032|c0_g1	DN94032|c0_g1
DN94033|c0_g1	DN94033|c0_g1
DN94038|c0_g1	DN94038|c0_g1
DN94053|c0_g1	ATP9B_DANRE DN94053|c0_g1
DN94054|c0_g1	PGAM5_CAEBR DN94054|c0_g1
DN9406|c0_g1	PYGM_MACFA DN9406|c0_g1
DN94069|c0_g1	TM163_MOUSE DN94069|c0_g1
DN94073|c0_g2	FBCD1_XENTR DN94073|c0_g2
DN94074|c0_g1	DN94074|c0_g1
DN94075|c0_g1	H3_MORAP DN94075|c0_g1
DN94076|c0_g1	DN94076|c0_g1
DN94077|c0_g1	PDE12_RAT DN94077|c0_g1
DN94098|c0_g1	DN94098|c0_g1
DN94098|c0_g2	GRWD1_DICDI DN94098|c0_g2
DN94099|c0_g1	DN94099|c0_g1
DN94109|c0_g1	DN94109|c0_g1
DN94119|c0_g2	DN94119|c0_g2
DN94124|c0_g1	PCDGK_HUMAN DN94124|c0_g1
DN94126|c0_g1	H2B_ANOGA DN94126|c0_g1
DN94127|c0_g1	LFTY2_HUMAN DN94127|c0_g1
DN94129|c0_g1	ANO1_HUMAN DN94129|c0_g1
DN94131|c0_g1	DN94131|c0_g1
DN94140|c0_g1	POL2_DROME DN94140|c0_g1
DN94152|c0_g1	DN94152|c0_g1
DN94154|c0_g1	DN94154|c0_g1
DN94172|c0_g1	ZP3_RABIT DN94172|c0_g1
DN94175|c0_g1	H2AV_XENTR DN94175|c0_g1
DN94177|c0_g1	CC85A_HUMAN DN94177|c0_g1
DN94178|c0_g1	NTPPA_THEAB DN94178|c0_g1
DN94196|c0_g1	DN94196|c0_g1
DN94206|c0_g1	DN94206|c0_g1
DN94215|c0_g1	HTF4_PAPHA DN94215|c0_g1
DN94220|c0_g1	GRIA3_MOUSE DN94220|c0_g1
DN94224|c0_g1	CAN7_MOUSE DN94224|c0_g1
DN94256|c0_g1	CDKL5_HUMAN DN94256|c0_g1
DN94271|c0_g2	DYH5_HUMAN DN94271|c0_g2
DN94284|c0_g1	NPDC1_MOUSE DN94284|c0_g1
DN94291|c0_g1	DN94291|c0_g1
DN94300|c0_g1	PEG10_HUMAN DN94300|c0_g1
DN94308|c0_g1	DN94308|c0_g1
DN94316|c0_g1	FBXL5_XENTR DN94316|c0_g1
DN94326|c0_g1	DN94326|c0_g1
DN94332|c1_g1	MLAD_HAEIN DN94332|c1_g1
DN94333|c0_g1	LGI2_PANTR DN94333|c0_g1
DN94339|c0_g2	KV15_RABIT DN94339|c0_g2
DN94342|c0_g1	DN94342|c0_g1
DN94345|c0_g1	PK1L3_MOUSE DN94345|c0_g1
DN94346|c0_g1	SACS_MOUSE DN94346|c0_g1
DN94354|c0_g1	RPN1_CANLF DN94354|c0_g1
DN94361|c0_g1	DN94361|c0_g1
DN94370|c0_g1	DN94370|c0_g1
DN94376|c0_g1	TBE_MOUSE DN94376|c0_g1
DN94388|c0_g1	DN94388|c0_g1
DN94392|c0_g1	BAT43_CAEEL DN94392|c0_g1
DN94403|c0_g1	DN94403|c0_g1
DN94407|c1_g1	DN94407|c1_g1
DN94414|c0_g1	SAP_BOVIN DN94414|c0_g1
DN94417|c0_g1	H2AY_RAT DN94417|c0_g1
DN94422|c0_g2	DN94422|c0_g2
DN94424|c0_g1	DN94424|c0_g1
DN94427|c0_g1	XPP_DROME DN94427|c0_g1
DN94432|c0_g1	YTX2_XENLA DN94432|c0_g1
DN94435|c0_g1	IPPK_DANRE DN94435|c0_g1
DN94438|c0_g1	ADAP1_HUMAN DN94438|c0_g1
DN94440|c0_g1	DN94440|c0_g1
DN94445|c0_g1	DN94445|c0_g1
DN94447|c0_g1	DN94447|c0_g1
DN94450|c0_g2	TM163_BOVIN DN94450|c0_g2
DN94457|c0_g1	DN94457|c0_g1
DN94467|c0_g1	DN94467|c0_g1
DN9447|c0_g1	DN9447|c0_g1
DN94482|c0_g1	DN94482|c0_g1
DN94495|c0_g1	CAMP1_MOUSE DN94495|c0_g1
DN94500|c0_g1	DN94500|c0_g1
DN94506|c0_g1	ARMD1_BOVIN DN94506|c0_g1
DN94513|c0_g1	DN94513|c0_g1
DN94517|c0_g1	DN94517|c0_g1
DN94518|c0_g1	RS30_RAT DN94518|c0_g1
DN94521|c0_g1	RM28_HUMAN DN94521|c0_g1
DN94526|c0_g1	SFTPD_MOUSE DN94526|c0_g1
DN94528|c0_g1	CAD16_HUMAN DN94528|c0_g1
DN94535|c0_g1	DN94535|c0_g1
DN94536|c0_g1	DN94536|c0_g1
DN94537|c0_g1	ANO7_RAT DN94537|c0_g1
DN94540|c0_g1	SAMD9_HUMAN DN94540|c0_g1
DN94542|c0_g1	DN94542|c0_g1
DN94544|c0_g1	DN94544|c0_g1
DN94545|c1_g1	STXA_SYNVE DN94545|c1_g1
DN94549|c0_g1	FGRL1_MOUSE DN94549|c0_g1
DN94561|c0_g1	CHC10_HUMAN DN94561|c0_g1
DN94566|c0_g1	LIGO1_CHICK DN94566|c0_g1
DN94568|c0_g1	DN94568|c0_g1
DN94570|c0_g1	DN94570|c0_g1
DN94578|c0_g1	PDE8A_HUMAN DN94578|c0_g1
DN94580|c0_g1	SPG16_HUMAN DN94580|c0_g1
DN94584|c0_g1	AMPD2_MOUSE DN94584|c0_g1
DN94588|c0_g2	CSEN_BOVIN DN94588|c0_g2
DN94589|c0_g1	DN94589|c0_g1
DN94594|c0_g1	PCDH3_RAT DN94594|c0_g1
DN94597|c0_g1	DN94597|c0_g1
DN94597|c0_g2	DN94597|c0_g2
DN94601|c0_g1	DN94601|c0_g1
DN94606|c0_g1	DN94606|c0_g1
DN94609|c0_g1	ZC3HE_BOVIN DN94609|c0_g1
DN9461|c0_g1	HINT1_RAT DN9461|c0_g1
DN94617|c0_g1	NFYB3_ARATH DN94617|c0_g1
DN94621|c0_g1	TMM74_HUMAN DN94621|c0_g1
DN94622|c0_g1	CD36_BOVIN DN94622|c0_g1
DN94632|c0_g1	DN94632|c0_g1
DN94632|c0_g2	DN94632|c0_g2
DN94641|c0_g1	EFHC1_HUMAN DN94641|c0_g1
DN94650|c0_g1	ROA2_PONAB DN94650|c0_g1
DN94651|c0_g1	DN94651|c0_g1
DN94654|c0_g1	DN94654|c0_g1
DN94655|c0_g1	DN94655|c0_g1
DN94656|c0_g1	RS19_ARGIR DN94656|c0_g1
DN94657|c0_g1	TM271_HUMAN DN94657|c0_g1
DN94661|c0_g1	CASC1_DANRE DN94661|c0_g1
DN94672|c0_g1	DN94672|c0_g1
DN94679|c0_g1	DN94679|c0_g1
DN94682|c0_g1	WNT7B_CHICK DN94682|c0_g1
DN94684|c0_g1	DN94684|c0_g1
DN94697|c0_g1	MUTA_MOUSE DN94697|c0_g1
DN94705|c0_g2	NIPBL_MOUSE DN94705|c0_g2
DN94706|c0_g1	DN94706|c0_g1
DN94708|c0_g1	MO4L1_RAT DN94708|c0_g1
DN94711|c0_g1	FOXB1_XENLA DN94711|c0_g1
DN94713|c0_g1	DN94713|c0_g1
DN94715|c0_g1	TF29_SCHPO DN94715|c0_g1
DN94717|c0_g1	TITIN_MOUSE DN94717|c0_g1
DN94726|c0_g1	FABP7_CHICK DN94726|c0_g1
DN94739|c0_g1	LRP1B_MOUSE DN94739|c0_g1
DN94739|c0_g2	LRP1B_MOUSE DN94739|c0_g2
DN94743|c0_g1	VIM1_XENLA DN94743|c0_g1
DN94752|c0_g1	HOME2_HUMAN DN94752|c0_g1
DN94754|c0_g1	REEP5_HUMAN DN94754|c0_g1
DN94754|c0_g2	REEP5_PONAB DN94754|c0_g2
DN94757|c0_g1	CALL3_RAT DN94757|c0_g1
DN94757|c0_g2	DN94757|c0_g2
DN94760|c0_g1	Y2408_MYCS2 DN94760|c0_g1
DN94763|c0_g1	DN94763|c0_g1
DN94771|c0_g1	CPE1A_XENLA DN94771|c0_g1
DN94775|c0_g1	DN94775|c0_g1
DN94777|c0_g1	PENKA_XENLA DN94777|c0_g1
DN94778|c0_g1	RPA2_NEUCR DN94778|c0_g1
DN94784|c0_g1	DN94784|c0_g1
DN94789|c0_g1	ANGP2_BOVIN DN94789|c0_g1
DN94792|c0_g1	SHAN3_HUMAN DN94792|c0_g1
DN94794|c0_g2	DN94794|c0_g2
DN94798|c0_g1	PLPL2_BOVIN DN94798|c0_g1
DN94808|c0_g1	DN94808|c0_g1
DN94809|c0_g1	DN94809|c0_g1
DN94812|c0_g1	DN94812|c0_g1
DN94818|c0_g1	KIF3C_BOVIN DN94818|c0_g1
DN9483|c0_g1	DN9483|c0_g1
DN94835|c0_g1	DN94835|c0_g1
DN94839|c0_g1	PTPRD_MOUSE DN94839|c0_g1
DN94842|c0_g1	DN94842|c0_g1
DN94845|c0_g1	MCMBP_HUMAN DN94845|c0_g1
DN9485|c0_g1	DN9485|c0_g1
DN94853|c0_g1	REN3A_HUMAN DN94853|c0_g1
DN94865|c0_g1	PHR_POTTR DN94865|c0_g1
DN94866|c0_g1	LYAG_RAT DN94866|c0_g1
DN94867|c0_g1	KAPA_YEAST DN94867|c0_g1
DN94871|c0_g1	HS3S5_MOUSE DN94871|c0_g1
DN94877|c0_g1	DN94877|c0_g1
DN94878|c0_g1	RL35A_ICTPU DN94878|c0_g1
DN94882|c0_g1	DN94882|c0_g1
DN94896|c0_g1	KLKB1_BOVIN DN94896|c0_g1
DN94896|c0_g2	KLKB1_MOUSE DN94896|c0_g2
DN94898|c0_g1	DN94898|c0_g1
DN94899|c0_g1	DN94899|c0_g1
DN94907|c0_g1	MPPB_HUMAN DN94907|c0_g1
DN94909|c0_g1	AJM1_HUMAN DN94909|c0_g1
DN94911|c0_g1	ERD2_DROME DN94911|c0_g1
DN94913|c0_g1	DN94913|c0_g1
DN94916|c0_g1	VATD_PONAB DN94916|c0_g1
DN94916|c0_g2	VATD_MANSE DN94916|c0_g2
DN94921|c0_g1	SESQ1_RAT DN94921|c0_g1
DN94924|c0_g1	CML7_ARATH DN94924|c0_g1
DN94930|c0_g1	DN94930|c0_g1
DN94934|c0_g1	CD63_RAT DN94934|c0_g1
DN94936|c0_g1	DN94936|c0_g1
DN94945|c0_g1	HSP97_MESFR DN94945|c0_g1
DN94945|c0_g2	HSP97_STRPU DN94945|c0_g2
DN94951|c0_g1	DERL1_PONAB DN94951|c0_g1
DN94964|c0_g1	VDAC2_PIG DN94964|c0_g1
DN94970|c0_g1	CBX3_MOUSE DN94970|c0_g1
DN94974|c0_g1	DN94974|c0_g1
DN94976|c0_g2	DN94976|c0_g2
DN94977|c0_g1	DN94977|c0_g1
DN94983|c0_g1	MICU1_DROME DN94983|c0_g1
DN94986|c0_g1	DN94986|c0_g1
DN94992|c0_g1	APBA1_HUMAN DN94992|c0_g1
DN94995|c0_g2	FUMC_RICPR DN94995|c0_g2
DN94996|c0_g1	DN94996|c0_g1
DN95001|c0_g1	KBTBD_MOUSE DN95001|c0_g1
DN95026|c0_g1	DN95026|c0_g1
DN95027|c0_g1	DN95027|c0_g1
DN95034|c0_g1	DN95034|c0_g1
DN95035|c0_g1	XPP3_RAT DN95035|c0_g1
DN95045|c0_g1	MYT1L_HUMAN DN95045|c0_g1
DN9506|c0_g1	PCDGK_PANTR DN9506|c0_g1
DN95060|c0_g1	CTU1_LACBS DN95060|c0_g1
DN95068|c0_g1	ANK2_MOUSE DN95068|c0_g1
DN95069|c0_g1	DN95069|c0_g1
DN95070|c0_g1	SUCA_CAEEL DN95070|c0_g1
DN95070|c0_g2	SUCA_CAEEL DN95070|c0_g2
DN95075|c0_g1	DN95075|c0_g1
DN95075|c0_g2	DN95075|c0_g2
DN95078|c0_g1	RBM25_HUMAN DN95078|c0_g1
DN95079|c0_g1	RL11_DROME DN95079|c0_g1
DN95082|c0_g1	MCEE_MOUSE DN95082|c0_g1
DN95085|c0_g1	DN95085|c0_g1
DN95090|c0_g1	CCAR1_HUMAN DN95090|c0_g1
DN95092|c0_g1	TEKT3_BOVIN DN95092|c0_g1
DN95095|c0_g2	DN95095|c0_g2
DN95101|c0_g1	DN95101|c0_g1
DN95101|c0_g2	DN95101|c0_g2
DN95106|c0_g1	IDLC_CHLRE DN95106|c0_g1
DN95107|c0_g1	DN95107|c0_g1
DN95116|c0_g1	DN95116|c0_g1
DN95126|c0_g1	RL44Q_CANMA DN95126|c0_g1
DN95128|c0_g1	DN95128|c0_g1
DN95157|c0_g1	DN95157|c0_g1
DN95167|c0_g1	DN95167|c0_g1
DN95178|c0_g1	DN95178|c0_g1
DN95185|c0_g1	DN95185|c0_g1
DN95187|c0_g1	CHM2B_XENTR DN95187|c0_g1
DN95189|c0_g1	UBE4B_MOUSE DN95189|c0_g1
DN95190|c0_g1	ISWI_DROME DN95190|c0_g1
DN95194|c0_g1	GLC7B_CAEBR DN95194|c0_g1
DN95195|c0_g1	CAC1E_HUMAN DN95195|c0_g1
DN952|c0_g1	TENS1_HUMAN DN952|c0_g1
DN95204|c0_g1	IDE1_ARATH DN95204|c0_g1
DN95206|c0_g1	GPX2_ARATH DN95206|c0_g1
DN9521|c0_g1	NXT1_HUMAN DN9521|c0_g1
DN95212|c0_g1	NATT3_THANI DN95212|c0_g1
DN95214|c0_g1	TRIO_DANRE DN95214|c0_g1
DN95215|c0_g1	DN95215|c0_g1
DN95219|c0_g1	COPG2_MOUSE DN95219|c0_g1
DN95230|c0_g2	SUSD2_HUMAN DN95230|c0_g2
DN95231|c0_g1	TCFL5_HUMAN DN95231|c0_g1
DN95232|c0_g1	BAP31_HUMAN DN95232|c0_g1
DN95238|c0_g1	LORF2_HUMAN DN95238|c0_g1
DN95243|c0_g1	DN95243|c0_g1
DN95255|c0_g1	AT8A1_BOVIN DN95255|c0_g1
DN95257|c0_g1	DN95257|c0_g1
DN95274|c0_g1	DN95274|c0_g1
DN95275|c0_g1	FA53A_MOUSE DN95275|c0_g1
DN95282|c0_g1	DN95282|c0_g1
DN9529|c0_g1	POL3_DROME DN9529|c0_g1
DN95301|c0_g1	STX1A_CAEBR DN95301|c0_g1
DN95304|c0_g1	SYNE1_HUMAN DN95304|c0_g1
DN95304|c0_g2	SYNE1_HUMAN DN95304|c0_g2
DN95308|c0_g1	CXB1_BOVIN DN95308|c0_g1
DN95310|c0_g2	DN95310|c0_g2
DN95313|c0_g1	RM12_HUMAN DN95313|c0_g1
DN95318|c0_g1	RENT1_DICDI DN95318|c0_g1
DN95323|c0_g1	DDX54_HUMAN DN95323|c0_g1
DN95325|c0_g1	DN95325|c0_g1
DN95331|c0_g1	SRP19_DROME DN95331|c0_g1
DN95335|c0_g1	TVA1_RABIT DN95335|c0_g1
DN95338|c0_g1	RS13_RAT DN95338|c0_g1
DN95342|c0_g1	DN95342|c0_g1
DN95344|c0_g1	DN95344|c0_g1
DN95350|c0_g1	DN95350|c0_g1
DN9536|c0_g1	DN9536|c0_g1
DN95361|c1_g1	DN95361|c1_g1
DN95361|c1_g2	DN95361|c1_g2
DN95368|c0_g1	EMC1_XENLA DN95368|c0_g1
DN95370|c0_g2	WDR49_HUMAN DN95370|c0_g2
DN95378|c0_g1	DN95378|c0_g1
DN95380|c0_g1	YI31B_YEAST DN95380|c0_g1
DN95392|c0_g1	SHLB1_RAT DN95392|c0_g1
DN95394|c0_g2	DN95394|c0_g2
DN95420|c0_g1	DN95420|c0_g1
DN95421|c0_g1	DN95421|c0_g1
DN95439|c0_g1	MK67I_HUMAN DN95439|c0_g1
