Gene ID	Organism	Score	E-Value	Curated GO Functions	Curated GO Processes	Curated GO Components	Computed GO Components	Computed GO Functions	Computed GO Processes	# TM Domains	SignalP Peptide	PFam ID	Interpro ID	PFam Description	Interpro Description	Genomic Sequence ID	Gene Name or Symbol	Ortholog Group	Ortholog count	Paralog count	EC numbers from OrthoMCL	EC numbers
SPSK_00102	Sporothrix schenckii 1099-18	167	3E-42	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	AXCR01000009	N/A	OG6_153020	279	0	N/A	N/A
SPSK_02970	Sporothrix schenckii 1099-18	461	2E-147	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	13	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	AXCR01000010	N/A	OG6_105688	1475	4	N/A	N/A
SPSK_04956	Sporothrix schenckii 1099-18	176	1E-44	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	13	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	AXCR01000012	N/A	OG6_105688	1475	4	N/A	N/A
SPSK_05868	Sporothrix schenckii 1099-18	114	4E-24	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	13	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	AXCR01000001	N/A	OG6_105688	1475	4	N/A	N/A
SPSK_06090	Sporothrix schenckii 1099-18	187	2E-49	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	11	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	AXCR01000001	N/A	OG6_105688	1475	4	N/A	N/A
SPSK_06105	Sporothrix schenckii 1099-18	148	1E-35	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	AXCR01000001	N/A	OG6_105688	1475	4	N/A	N/A
T551_01052	Pneumocystis jirovecii RU7	145	7E-35	N/A	N/A	N/A	integral component of membrane	N/A	N/A	12	N/A	N/A	IPR036259	N/A	MFS transporter superfamily	LFWA01000004	N/A	OG6_105688	1479	0	N/A	N/A
T552_01552	Pneumocystis carinii B80	110	4E-24	N/A	N/A	N/A	membrane	N/A	N/A	8	N/A	N/A	IPR036259	N/A	MFS transporter superfamily	LFVZ01000006	N/A	OG6_105688	1479	0	N/A	N/A
TAPDE_004897	Taphrina deformans PYCC 5710	496	4E-168	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF06609	IPR010573;IPR036259	Major facilitator transporter Str1/Tri12-like	Major facilitator transporter Str1/Tri12-like;MFS transporter superfamily	HE965188	N/A	OG6_105688	1479	0	N/A	N/A
TEQG_01236	Trichophyton equinum CBS 127.97	266	1E-78	N/A	N/A	N/A	membrane	transmembrane transporter activity	transmembrane transport	12	N/A	PF07690	IPR011701;IPR020846;IPR036259	Major facilitator superfamily	Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	DS995721	N/A	OG6_105688	1475	4	N/A	N/A
TEQG_04587	Trichophyton equinum CBS 127.97	150	1E-36	N/A	N/A	N/A	membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR011701;IPR020846;IPR036259	Major facilitator superfamily	Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	DS995740	N/A	OG6_105688	1475	4	N/A	N/A
TEQG_04601	Trichophyton equinum CBS 127.97	141	1E-33	N/A	N/A	N/A	membrane	transmembrane transporter activity	transmembrane transport	12	N/A	PF07690	IPR011701;IPR020846;IPR036259	Major facilitator superfamily	Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	DS995740	N/A	OG6_105688	1475	4	N/A	N/A
TEQG_05488	Trichophyton equinum CBS 127.97	164	2E-41	N/A	N/A	N/A	membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR011701;IPR020846;IPR036259	Major facilitator superfamily	Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	DS995748	N/A	OG6_105688	1475	4	N/A	N/A
TEQG_07158	Trichophyton equinum CBS 127.97	318	1E-99	N/A	N/A	N/A	membrane	N/A	N/A	10	N/A	N/A	IPR036259	N/A	MFS transporter superfamily	DS995775	N/A	OG6_105688	1475	4	N/A	N/A
TERG_00163	Trichophyton rubrum CBS 118892	171	4E-44	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR011701;IPR020846;IPR036259	Major facilitator superfamily	Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	GG700648	N/A	OG6_105688	1475	4	N/A	N/A
TERG_03174	Trichophyton rubrum CBS 118892	358	2E-115	N/A	N/A	N/A	integral component of membrane	N/A	N/A	11	N/A	N/A	IPR036259	N/A	MFS transporter superfamily	GG700650	N/A	OG6_105688	1475	4	N/A	N/A
TERG_04949	Trichophyton rubrum CBS 118892	228	4E-65	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	10	N/A	PF07690	IPR011701;IPR020846;IPR036259	Major facilitator superfamily	Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	GG700652	N/A	OG6_105688	1475	4	N/A	N/A
TERG_08619	Trichophyton rubrum CBS 118892	142	8E-34	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR011701;IPR020846;IPR036259	Major facilitator superfamily	Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	GG700665	N/A	OG6_105688	1475	4	N/A	N/A
TERG_08620	Trichophyton rubrum CBS 118892	143	3E-34	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	12	N/A	PF07690	IPR011701;IPR020846;IPR036259	Major facilitator superfamily	Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	GG700665	N/A	OG6_105688	1475	4	N/A	N/A
TESG_02705	Trichophyton tonsurans CBS 112818	454	2E-151	N/A	N/A	N/A	integral component of membrane	N/A	N/A	14	N/A	N/A	IPR036259	N/A	MFS transporter superfamily	GG698487	N/A	OG6_105688	1476	3	N/A	N/A
TESG_05758	Trichophyton tonsurans CBS 112818	164	2E-41	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR011701;IPR020846;IPR036259	Major facilitator superfamily	Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	GG698510	N/A	OG6_105688	1476	3	N/A	N/A
TESG_05884	Trichophyton tonsurans CBS 112818	148	5E-36	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR011701;IPR020846;IPR036259	Major facilitator superfamily	Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	GG698511	N/A	OG6_105688	1476	3	N/A	N/A
TESG_05955	Trichophyton tonsurans CBS 112818	267	6E-79	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	12	N/A	PF07690	IPR011701;IPR020846;IPR036259	Major facilitator superfamily	Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	GG698512	N/A	OG6_105688	1476	3	N/A	N/A
TMEN_2620	Trichophyton mentagrophytes TIMM 2789	145	5E-35	N/A	N/A	N/A	N/A	transmembrane transporter activity	transmembrane transport	12	N/A	PF07690	IPR011701;IPR020846;IPR036259	Major facilitator superfamily	Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	BFBS01015821	N/A	OG6_105688	1475	4	N/A	N/A
TMEN_2621	Trichophyton mentagrophytes TIMM 2789	149	3E-36	N/A	N/A	N/A	N/A	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR011701;IPR020846;IPR036259	Major facilitator superfamily	Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	BFBS01015821	N/A	OG6_105688	1475	4	N/A	N/A
TMEN_2691	Trichophyton mentagrophytes TIMM 2789	268	1E-79	N/A	N/A	N/A	N/A	transmembrane transporter activity	transmembrane transport	12	N/A	PF07690	IPR011701;IPR020846;IPR036259	Major facilitator superfamily	Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	BFBS01015843	N/A	OG6_105688	1475	4	N/A	N/A
TMEN_9412	Trichophyton mentagrophytes TIMM 2789	452	1E-150	N/A	N/A	N/A	N/A	N/A	N/A	14	N/A	N/A	IPR036259	N/A	MFS transporter superfamily	BFBS01016514	N/A	OG6_105688	1475	4	N/A	N/A
TMEN_9959	Trichophyton mentagrophytes TIMM 2789	167	1E-42	N/A	N/A	N/A	N/A	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR011701;IPR020846;IPR036259	Major facilitator superfamily	Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	BFBS01016537	N/A	OG6_105688	1475	4	N/A	N/A
TMP_alenIFM54703_1465	Aspergillus lentulus strain IFM 54703	136	6E-32	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR011701;IPR036259	Major facilitator superfamily	Major facilitator superfamily;MFS transporter superfamily	BCLY01000004	N/A	OG6_105688	1475	4	N/A	N/A
TMP_alenIFM54703_2337	Aspergillus lentulus strain IFM 54703	177	3E-46	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR011701;IPR036259	Major facilitator superfamily	Major facilitator superfamily;MFS transporter superfamily	BCLY01000004	N/A	OG6_153020	278	1	N/A	N/A
TMP_alenIFM54703_2378	Aspergillus lentulus strain IFM 54703	166	4E-42	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR011701;IPR020846;IPR036259	Major facilitator superfamily	Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	BCLY01000004	N/A	OG6_153020	278	1	N/A	N/A
TMP_alenIFM54703_2605	Aspergillus lentulus strain IFM 54703	179	3E-47	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	12	N/A	PF07690	IPR011701;IPR020846;IPR036259	Major facilitator superfamily	Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	BCLY01000004	N/A	OG6_105688	1475	4	N/A	N/A
TMP_alenIFM54703_3107	Aspergillus lentulus strain IFM 54703	150	2E-36	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR011701;IPR036259	Major facilitator superfamily	Major facilitator superfamily;MFS transporter superfamily	BCLY01000005	N/A	OG6_105688	1475	4	N/A	N/A
TMP_alenIFM54703_3260	Aspergillus lentulus strain IFM 54703	445	4E-148	N/A	N/A	N/A	integral component of membrane	N/A	N/A	13	N/A	N/A	IPR036259	N/A	MFS transporter superfamily	BCLY01000005	N/A	OG6_105688	1475	4	N/A	N/A
TMP_alenIFM54703_4408	Aspergillus lentulus strain IFM 54703	254	2E-74	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	12	N/A	PF07690	IPR011701;IPR020846;IPR036259	Major facilitator superfamily	Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	BCLY01000008	N/A	OG6_105688	1475	4	N/A	N/A
TREMEDRAFT_36224	Tremella mesenterica DSM 1558	194	2E-52	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	12	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	JH711552	N/A	OG6_105688	1478	1	N/A	N/A
TREMEDRAFT_70004	Tremella mesenterica DSM 1558	113	3E-24	N/A	N/A	N/A	integral component of membrane	N/A	N/A	11	N/A	PF06609	IPR036259	N/A	MFS transporter superfamily	JH711540	N/A	OG6_153020	278	1	N/A	N/A
TREMEDRAFT_72832	Tremella mesenterica DSM 1558	207	1E-56	N/A	N/A	N/A	N/A	transmembrane transporter activity	transmembrane transport	11	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	JH711528	N/A	OG6_105688	1478	1	N/A	N/A
TRICI_000542	Trichomonascus ciferrii CBS 4856	226	1E-63	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	11	N/A	PF07690	IPR011701;IPR036259	Major facilitator superfamily	Major facilitator superfamily;MFS transporter superfamily	SWFS01000047	N/A	OG6_105688	1470	9	N/A	N/A
TRICI_000647	Trichomonascus ciferrii CBS 4856	216	4E-60	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	13	N/A	PF07690	IPR011701;IPR036259	Major facilitator superfamily	Major facilitator superfamily;MFS transporter superfamily	SWFS01000055	N/A	OG6_105688	1470	9	N/A	N/A
TRICI_002172	Trichomonascus ciferrii CBS 4856	534	0E0	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	15	N/A	PF07690	IPR011701;IPR036259	Major facilitator superfamily	Major facilitator superfamily;MFS transporter superfamily	SWFS01000151	N/A	OG6_105688	1470	9	N/A	N/A
TRICI_002779	Trichomonascus ciferrii CBS 4856	235	2E-67	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	11	N/A	PF07690	IPR011701;IPR036259	Major facilitator superfamily	Major facilitator superfamily;MFS transporter superfamily	SWFS01000189	N/A	OG6_105688	1470	9	N/A	N/A
TRICI_003119	Trichomonascus ciferrii CBS 4856	493	1E-166	N/A	N/A	N/A	integral component of membrane	N/A	N/A	13	N/A	N/A	IPR036259	N/A	MFS transporter superfamily	SWFS01000220	N/A	OG6_105688	1470	9	N/A	N/A
TRICI_004545	Trichomonascus ciferrii CBS 4856	521	2E-177	N/A	N/A	N/A	integral component of membrane	N/A	N/A	13	N/A	N/A	IPR036259	N/A	MFS transporter superfamily	SWFS01000343	N/A	OG6_105688	1470	9	N/A	N/A
TRICI_005539	Trichomonascus ciferrii CBS 4856	128	2E-30	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	8	N/A	PF06609	IPR010573;IPR036259	Major facilitator transporter Str1/Tri12-like	Major facilitator transporter Str1/Tri12-like;MFS transporter superfamily	SWFS01000431	N/A	OG6_105688	1470	9	N/A	N/A
TRICI_006058	Trichomonascus ciferrii CBS 4856	235	5E-67	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR011701;IPR036259	Major facilitator superfamily	Major facilitator superfamily;MFS transporter superfamily	SWFS01000484	N/A	OG6_105688	1470	9	N/A	N/A
TRICI_006768	Trichomonascus ciferrii CBS 4856	207	3E-57	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	13	N/A	PF07690	IPR011701;IPR020846;IPR036259	Major facilitator superfamily	Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	SWFS01000567	N/A	OG6_105688	1470	9	N/A	N/A
TRIREDRAFT_53378	Trichoderma reesei QM6a	223	2E-62	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	11	N/A	PF07690	IPR011701;IPR036259	Major facilitator superfamily	Major facilitator superfamily;MFS transporter superfamily	GL985056	N/A	OG6_105688	1476	3	N/A	N/A
TRIREDRAFT_67026	Trichoderma reesei QM6a	186	2E-49	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	13	N/A	PF07690	IPR011701;IPR036259	Major facilitator superfamily	Major facilitator superfamily;MFS transporter superfamily	GL985075	N/A	OG6_105688	1476	3	N/A	N/A
TRIREDRAFT_71008	Trichoderma reesei QM6a	151	4E-37	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR011701;IPR020846;IPR036259	Major facilitator superfamily	Major facilitator superfamily;Major facilitator superfamily domain;MFS transporter superfamily	GL985101	N/A	OG6_153020	279	0	N/A	N/A
TRIREDRAFT_78465	Trichoderma reesei QM6a	427	9E-141	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	14	N/A	PF07690	IPR011701;IPR036259	Major facilitator superfamily	Major facilitator superfamily;MFS transporter superfamily	GL985065	N/A	OG6_105688	1476	3	N/A	N/A
TRIREDRAFT_82017	Trichoderma reesei QM6a	415	2E-136	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	13	N/A	PF07690	IPR011701;IPR036259	Major facilitator superfamily	Major facilitator superfamily;MFS transporter superfamily	GL985084	N/A	OG6_105688	1476	3	N/A	N/A
TRIVIDRAFT_152214	Trichoderma virens Gv29-8	201	2E-54	N/A	N/A	N/A	integral component of membrane	transmembrane transporter activity	transmembrane transport	12	N/A	PF07690	IPR001411;IPR011701;IPR036259	Major facilitator superfamily	Tetracycline resistance protein/drug resistance transporter;Major facilitator superfamily;MFS transporter superfamily	ABDF02000069	N/A	OG6_105688	1472	7	N/A	N/A
TRIVIDRAFT_180746	Trichoderma virens Gv29-8	432	6E-143	N/A	N/A	N/A	integral component of membrane	N/A	N/A	13	N/A	N/A	IPR001411;IPR036259	N/A	Tetracycline resistance protein/drug resistance transporter;MFS transporter superfamily	ABDF02000075	N/A	OG6_105688	1472	7	N/A	N/A
